SDS 2.3	Clipped	1.0
Well Nb	Reporter	Rn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	Delta Rn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
63	jimmy161209		1.9597367	1.9649984	1.9711871	1.9654509	1.9688015	1.9712301	1.9620181	1.967382	1.9729456	1.9664313	1.9726421	1.9608434	1.9668818	1.9554514	1.9663529	1.9642811	1.9671835	1.9649445	1.9625076	1.9648618	1.9635578	1.967539	1.9644403	1.9693047	1.9725509	1.9625925	1.9696959	1.968563	1.971619	1.9697798	1.9868199	2.0085871	2.0447462	2.1111276	2.2144077	2.3965619	2.6662998	2.9692907	3.2972775	3.5813758	3.8450973	4.0246277	4.191536	4.3073173	4.382671		-0.0065207947	-0.0012926299	0.004862625	-9.0710144E-4	0.002410019	0.004805175	-0.004440337	8.899899E-4	0.0064201117	-1.2769418E-4	0.006049615	-0.0057825004	2.2231275E-4	-0.0112415645	-3.7348963E-4	-0.0024788422	3.9005151E-4	-0.0018824324	-0.004352804	-0.0020321535	-0.0033695598	5.7805865E-4	-0.0025540434	0.0022767966	0.00548949	-0.0045023914	0.0025675567	0.0014010965	0.004423651	0.002550995	0.019557513	0.041291278	0.07741682	0.14376478	0.24701135	0.42913204	0.6988365	1.0017939	1.3297472	1.6138121	1.8775	2.0569968	2.2238717	2.3396194	2.4149396	
65	jimmy161209		1.9619226	1.9746197	1.973806	1.9660515	1.9673115	1.9596721	1.9612284	1.9680738	1.9722611	1.967219	1.9663168	1.959991	1.9636251	1.9649957	1.9600741	1.9590755	1.9650335	1.9544321	1.9596195	1.9642316	1.956141	1.9554487	1.9629126	1.9547483	1.956813	1.9562086	1.9678732	1.9652367	1.9661121	1.9603719	1.9577969	1.9738439	1.9756007	1.9987307	2.0343976	2.0874546	2.1995342	2.3656228	2.6434448	2.9348574	3.2719142	3.570649	3.815672	4.0049577	4.174252		-0.004167264	0.008677813	0.008012067	4.0547882E-4	0.0018134973	-0.0056779347	-0.003973681	0.0030197697	0.007354972	0.0024608723	0.0017066727	-0.004471192	-6.891205E-4	8.2952424E-4	-0.0039441744	-0.004794814	0.0013112425	-0.009142183	-0.003806814	9.532504E-4	-0.0069893887	-0.0075336606	7.812847E-5	-0.007938182	-0.0057255006	-0.0061819153	0.0056306897	0.0031421143	0.0041655637	-0.0014267451	-0.0038536894	0.012341288	0.014246051	0.037523966	0.07333889	0.12654382	0.23877141	0.40500796	0.682978	0.9745385	1.3117434	1.610626	1.855797	2.0452309	2.214673	
67	jimmy161209		1.9580692	1.9578372	1.9525906	1.9614168	1.9558587	1.9532089	1.9485475	1.9519726	1.9509922	1.9518665	1.9483641	1.9476496	1.9482595	1.9410855	1.9480404	1.9505409	1.942277	1.949861	1.9418917	1.95161	1.9459411	1.9465612	1.9477458	1.9356112	1.949464	1.9437376	1.9433764	1.9462353	1.9502187	1.9546684	1.9521557	1.948641	1.9568795	1.9533143	1.9461817	1.955945	1.9456722	1.9541521	1.9477373	1.9627314	1.9650267	1.9612237	1.9742988	1.9662681	1.9754205		0.0116055	0.011132433	0.005644708	0.014229877	0.008430658	0.005539788	6.3726073E-4	0.003821296	0.0025998324	0.0032330272	-5.10428E-4	-0.0014660547	-0.0010972661	-0.0085123675	-0.0017985451	4.609027E-4	-0.008044129	-7.011203E-4	-0.008911586	5.6562683E-4	-0.005344338	-0.0049652974	-0.004021801	-0.016397439	-0.0027858098	-0.008753234	-0.009355524	-0.006737733	-0.0029954405	0.0012131984	-0.0015405812	-0.0052964343	0.0027010336	-0.0011052447	-0.0084789805	0.0010432935	-0.009470653	-0.0012317866	-0.007887644	0.006865295	0.008919584	0.004875483	0.01770951	0.009437651	0.018348977	
69	jimmy161209		1.9454199	1.9632473	1.9586096	1.9566845	1.9585682	1.9608902	1.9515742	1.9520196	1.9457479	1.9494997	1.9491922	1.9479698	1.9616171	1.9570757	1.9454647	1.9497467	1.9506502	1.9428331	1.9502965	1.9453373	1.9509152	1.9554253	1.9418553	1.9484171	1.9578747	1.945604	1.958428	1.9564028	1.9525031	1.9560543	1.9484606	1.94986	1.9608184	1.9667975	1.9759065	1.9901696	2.0331213	2.1056798	2.2136767	2.4112291	2.6727428	2.9694521	3.2999008	3.5899887	3.8310034		-0.0066468026	0.011093061	0.0063678157	0.0043551773	0.006151395	0.008385826	-0.0010176694	-6.598312E-4	-0.007019079	-0.0033547324	-0.00374982	-0.0050597196	0.00850007	0.0038711461	-0.007827367	-0.0036328963	-0.0028169367	-0.010721614	-0.0033456858	-0.008392439	-0.0029020447	0.0015204727	-0.012137006	-0.0056627775	0.0037072832	-0.008650933	0.0040855976	0.0019728232	-0.0020143979	0.0014493193	-0.0062319594	-0.004920089	0.0059508164	0.0118423505	0.020863842	0.03503947	0.07790364	0.15037452	0.25828394	0.45574886	0.717175	1.0137968	1.3441579	1.6341583	1.8750855	
71	jimmy161209		1.9520401	1.9594727	1.9624348	1.9560164	1.9661407	1.9628137	1.9582921	1.9565316	1.9557422	1.9594976	1.9587822	1.95287	1.9585396	1.9521223	1.9564867	1.9597082	1.9547359	1.9516288	1.9630566	1.9608191	1.9494363	1.9537569	1.961525	1.9613075	1.9603757	1.963432	1.9644723	1.9644341	1.9597589	1.9596144	1.9642771	1.9759979	1.9729353	1.987326	2.0216186	2.058958	2.1557045	2.2979462	2.5307605	2.8264883	3.1504326	3.4736812	3.7345867	3.954435	4.1485915		-0.0038782323	0.0033126264	0.0060330173	-6.2705146E-4	0.009255553	0.0056868196	9.2348957E-4	-0.0010787146	-0.00210984	0.0014037696	4.4667322E-4	-0.0057072327	-2.7936057E-4	-0.0069383564	-0.0028157067	1.6408379E-4	-0.0050499765	-0.0083987685	0.0027872701	3.0810942E-4	-0.01131643	-0.0072375303	2.887833E-4	-1.7037588E-4	-0.0013439563	0.00147061	0.002269228	0.0019893597	-0.002927631	-0.003313834	0.0011071967	0.012586252	0.009281925	0.02343091	0.057481766	0.094579495	0.19108422	0.33308423	0.5656568	0.8611428	1.1848454	1.5078523	1.7685161	1.9881228	2.1820374	
97	jimmy161209		1.9301206	1.9303612	1.922545	1.9361101	1.9277939	1.9461361	1.9302639	1.9334592	1.9268643	1.9220928	1.9359366	1.9269916	1.9229764	1.9276644	1.9288483	1.9401426	1.9203457	1.9326639	1.9346861	1.9323002	1.9333196	1.9420118	1.9511036	1.9790999	2.0230057	2.100034	2.2306488	2.434438	2.6898496	2.9659157	3.262126	3.5177224	3.7256718	3.9368064	4.0840373	4.1784034	4.2643213	4.333505	4.4166093	4.395391	4.4355617	4.4903474	4.4961247	4.517286	4.523909		0.002527864	0.0023827483	-0.0058191274	0.007360375	-0.0013415833	0.016614994	3.57073E-4	0.0031666788	-0.0038138977	-0.0089710485	0.004487046	-0.0048436224	-0.00924451	-0.004942165	-0.004143978	0.0067647067	-0.013417941	-0.0014853673	1.5109983E-4	-0.002620435	-0.0019867565	0.006319828	0.015025883	0.042636506	0.08615668	0.16279927	0.29302835	0.49643192	0.75145787	1.0271382	1.3229629	1.5781735	1.7857373	1.9964863	2.1433315	2.2373118	2.322844	2.3916423	2.4743607	2.4527566	2.4925418	2.5469418	2.5523334	2.573109	2.5793464	
99	jimmy161209		1.9465828	1.95145	1.9504303	1.946838	1.9423765	1.9403629	1.9445224	1.9467878	1.9427786	1.953467	1.9463162	1.9431319	1.9530424	1.9357272	1.9469577	1.9406672	1.9401704	1.94097	1.9530867	1.9469671	1.9594736	1.9650606	1.9706122	2.0003126	2.0554378	2.1457713	2.2949438	2.4965022	2.7827618	3.0767314	3.3442936	3.6234457	3.838107	4.0059915	4.127897	4.2449913	4.319348	4.383261	4.4632506	4.4657345	4.517918	4.532575	4.5527287	4.555843	4.581798		0.0045909868	0.008915191	0.0073524825	0.0032172375	-0.0017872814	-0.0043438375	-7.2737905E-4	9.950822E-4	-0.0035571568	0.0065882755	-0.001105486	-0.0048327963	0.0045346757	-0.013323465	-0.0026359889	-0.009469536	-0.010509273	-0.010252728	0.0013210693	-0.0053415317	0.0066219615	0.0116659505	0.016674535	0.04583194	0.10041419	0.19020465	0.3388342	0.5398496	0.82556623	1.1189929	1.3860121	1.6646212	1.8787396	2.0460808	2.1674433	2.2839947	2.3578084	2.4211786	2.5006251	2.502566	2.5542066	2.5683208	2.5879312	2.5905025	2.6159146	
101	jimmy161209		1.9382105	1.9380733	1.9432641	1.931798	1.9323019	1.9352168	1.9314513	1.9358815	1.9278485	1.9280691	1.9286604	1.9273481	1.9268738	1.9275578	1.9267817	1.9243374	1.9231138	1.921522	1.930298	1.9397169	1.9330846	1.9437255	1.9547157	1.9960972	2.041634	2.1318133	2.2759721	2.5049515	2.7861595	3.0776007	3.3592107	3.6180975	3.8353567	4.0127997	4.1427617	4.2265344	4.3138175	4.3844433	4.431504	4.4891715	4.5063987	4.529988	4.5423284	4.5481305	4.5384693		0.0029326414	0.0032352312	0.00886588	-0.0021604658	-0.0012167685	0.0021379367	-0.0011877276	0.003682247	-0.0039109904	-0.0032505346	-0.002219457	-0.003091913	-0.003126447	-0.0020026246	-0.0023389966	-0.0043434645	-0.005127229	-0.006279231	0.0029365183	0.0127952825	0.006602754	0.017683413	0.029113475	0.07093475	0.116911426	0.20753044	0.35212907	0.5815482	0.8631961	1.1550771	1.4371269	1.6964535	1.9141525	2.0920353	2.2224371	2.3066494	2.3943725	2.4654381	2.5129383	2.5710459	2.588713	2.6127417	2.6255221	2.631764	2.6225426	
103	jimmy161209		1.9039503	1.9053584	1.9018112	1.9083408	1.909751	1.9012891	1.9021664	1.901503	1.8922292	1.9089864	1.8913817	1.8965511	1.8938965	1.894486	1.8971124	1.8963985	1.8995868	1.8937235	1.8951925	1.8946462	1.8960246	1.900047	1.892732	1.9029225	1.891177	1.8949488	1.8927144	1.8925781	1.8979088	1.9037743	1.9033254	1.9080199	1.901389	1.913869	1.9140774	1.9292828	1.9477593	2.0197406	2.10912	2.297802	2.5790117	2.9326837	3.3082476	3.6293747	3.9228573		0.0048566023	0.0062298584	0.0026478227	0.009142548	0.01051795	0.0020211537	0.0028635708	0.002165327	-0.0071432847	0.009579121	-0.008060431	-0.002925884	-0.0056153997	-0.005060754	-0.0024691788	-0.0032178483	-6.443977E-5	-0.0059625925	-0.004528421	-0.005109601	-0.003766028	2.2148767E-4	-0.007128277	0.003027366	-0.008752931	-0.005015993	-0.007285296	-0.0074563962	-0.0021605587	0.003670052	0.003186385	0.0078460025	0.0011802609	0.013625437	0.013798971	0.02896951	0.04741115	0.119357616	0.20870209	0.39734933	0.6785242	1.0321614	1.4076904	1.7287828	2.0222304	
105	jimmy161209		1.9013215	1.9073677	1.9121085	1.9118471	1.9030689	1.8963518	1.9019861	1.9014488	1.9079298	1.9015182	1.9038092	1.9005281	1.9025027	1.9042555	1.9042536	1.8990307	1.8957969	1.9001833	1.9019159	1.914701	1.9043308	1.9024445	1.90455	1.9026743	1.8992099	1.9077796	1.9106445	1.8999368	1.9067897	1.9088287	1.9101366	1.9054413	1.9209393	1.9238154	1.9476309	1.9705645	2.040267	2.1521077	2.3406513	2.6206357	2.990018	3.3530037	3.6762009	3.9451158	4.126989		-2.0601216E-4	0.0056125056	0.010125682	0.009636598	6.3072453E-4	-0.0063140197	-9.0737E-4	-0.0016723045	0.0045809695	-0.0020582413	5.0646154E-6	-0.00350371	-0.0017567858	-2.315906E-4	-4.6115622E-4	-0.005911731	-0.00937318	-0.005214413	-0.0037094834	0.008847935	-0.0017498583	-0.0038638844	-0.001986068	-0.0040893652	-0.007781484	5.605752E-4	0.0031978737	-0.0077375206	-0.0011123136	6.991031E-4	0.0017792899	-0.0031436647	0.01212672	0.014775104	0.038362958	0.061068904	0.13054375	0.24215682	0.43047273	0.7102295	1.079384	1.4421422	1.7651117	2.033799	2.2154443	
107	jimmy161209		1.9166884	1.9170551	1.9134812	1.9178847	1.905084	1.9088057	1.9131955	1.9121938	1.9022526	1.9060669	1.9128194	1.9109436	1.9104505	1.905077	1.9163016	1.9079992	1.9112164	1.9118629	1.9067873	1.9109429	1.9057442	1.9082619	1.9024601	1.9099582	1.9147005	1.9056649	1.9076256	1.9120612	1.906833	1.9082526	1.9167004	1.91358	1.9115738	1.9159297	1.9180845	1.9161158	1.9182762	1.9134316	1.9112853	1.914766	1.9151994	1.920084	1.9201051	1.9150492	1.9180355		0.008315314	0.008528687	0.0048014787	0.009051637	-0.0039023713	-3.3397155E-4	0.0039024772	0.0027474472	-0.0073470874	-0.0036860618	0.0029131148	8.840425E-4	2.3755949E-4	-0.005289233	0.005782081	-0.0026736837	3.902223E-4	8.8338007E-4	-0.0043455083	-3.4318646E-4	-0.0056952178	-0.0033308319	-0.009285943	-0.0019411121	0.0026478386	-0.006541063	-0.004733742	-4.5139788E-4	-0.0058328738	-0.004566644	0.0037278081	4.540716E-4	-0.0017054158	0.0024971776	0.0044986904	0.0023766346	0.0043837503	-6.141101E-4	-0.0029137875	4.1357108E-4	6.9370185E-4	0.0054249885	0.005292774	8.3555475E-5	0.002916553	
109	jimmy161209		1.9349079	1.9445094	1.9438624	1.9465259	1.942924	1.9500904	1.9339566	1.9365197	1.9351822	1.9398507	1.9421881	1.9462553	1.938969	1.9407326	1.9306717	1.9436384	1.9397354	1.9390888	1.9411277	1.9398164	1.942893	1.9406358	1.9247831	1.9364055	1.9413344	1.9388294	1.9535179	1.9407645	1.9415445	1.9519876	1.9678284	1.9994955	2.0484505	2.1479013	2.3088946	2.526315	2.8171492	3.1249673	3.4254837	3.6871967	3.9371297	4.0580897	4.1858125	4.285215	4.362717		-0.0069688084	0.0027218156	0.0021640172	0.0049166605	0.0014039022	0.008659438	-0.0073851966	-0.004732928	-0.0059813056	-0.001223681	0.0012029251	0.005359258	-0.001837902	1.4830594E-5	-0.009956925	0.0030989768	-7.1490416E-4	-0.0012723451	8.5564173E-4	-3.6651012E-4	0.0027993128	6.3123513E-4	-0.015132304	-0.003420725	0.0015972526	-8.18542E-4	0.0139591005	0.0012948831	0.0021640197	0.0126962615	0.028626181	0.060382444	0.10942656	0.20896654	0.37004903	0.5875585	0.87848186	1.1863892	1.4869947	1.7487968	1.998819	2.1198683	2.24768	2.3471715	2.424763	
111	jimmy161209		1.9265685	1.9360123	1.9474211	1.9367552	1.9407724	1.9464713	1.940188	1.9425468	1.9500369	1.9430757	1.9392952	1.9449769	1.9420419	1.9375592	1.9363693	1.9392037	1.9406672	1.934792	1.9350185	1.9407507	1.9471174	1.9483072	1.9351155	1.9308103	1.933376	1.9372162	1.9482055	1.9446682	1.9492679	1.9496146	1.9779261	2.0188386	2.0720208	2.1726267	2.3462942	2.592653	2.879139	3.1985123	3.5113127	3.7465904	3.9482422	4.1137357	4.2425237	4.3200297	4.43569		-0.014210804	-0.004801649	0.006572552	-0.004127946	-1.4531682E-4	0.005518998	-7.9889E-4	0.0015252995	0.008980733	0.0019849027	-0.0018301861	0.0038169625	8.473058E-4	-0.0036699257	-0.0048944773	-0.002094643	-6.658343E-4	-0.0065755495	-0.0063836565	-6.8608247E-4	0.0056460425	0.0068011465	-0.006425158	-0.010764887	-0.008233869	-0.0044282656	0.006526438	0.0029545361	0.007519622	0.007831797	0.036108684	0.07698659	0.1301341	0.23070547	0.4043383	0.65066254	0.9371139	1.2564527	1.5692184	1.8044615	2.0060787	2.1715376	2.300291	2.3777623	2.493388	
113	jimmy161209		1.9233495	1.944203	1.9519682	1.9434829	1.9444343	1.9443182	1.9350358	1.9358603	1.9372382	1.9377726	1.9351305	1.9340024	1.9376507	1.9371616	1.9383093	1.942124	1.9391361	1.938344	1.9360272	1.9374624	1.9394603	1.9351245	1.9300829	1.9413694	1.9344573	1.9437689	1.9399594	1.9427811	1.9447151	1.9441104	1.9627587	1.9926596	2.0400646	2.1226492	2.269966	2.4887333	2.7669487	3.075553	3.3747075	3.6406345	3.8648884	4.046338	4.184464	4.2463613	4.343866		-0.01727352	0.0036548893	0.011494952	0.0030845231	0.004110821	0.0040696	-0.0051378626	-0.0042385226	-0.0027856939	-0.00217639	-0.004743656	-0.005796845	-0.0020736756	-0.0024879028	-0.0012652673	0.0026243185	-2.886546E-4	-0.0010059119	-0.003247856	-0.0017376875	3.350295E-4	-0.003925843	-0.008892554	0.0024688318	-0.004368392	0.0050180536	0.0012834899	0.004180062	0.006189002	0.005659142	0.024382297	0.054358095	0.101837985	0.18449749	0.3318891	0.55073136	0.8290217	1.1377008	1.4369302	1.7029321	1.927261	2.1087854	2.2469864	2.3089585	2.406538	
115	jimmy161209		1.9050986	1.9029454	1.8983326	1.8970909	1.9068283	1.9002758	1.9024086	1.8938051	1.9025856	1.8917955	1.8893489	1.8939266	1.892996	1.8923756	1.8902974	1.8990427	1.8920215	1.891184	1.8908106	1.9003078	1.8962096	1.8977731	1.8942951	1.8953028	1.8953074	1.8998808	1.8918198	1.9019364	1.8921202	1.8988827	1.8921458	1.9050106	1.9016615	1.898553	1.9039369	1.8962811	1.9016463	1.9040513	1.8920994	1.9093984	1.9049081	1.896176	1.9050337	1.9007818	1.9022344		0.009822488	0.0075545036	0.002826874	0.0014703635	0.01109291	0.0044256253	0.006443572	-0.0022747077	0.0063909455	-0.0045139906	-0.0070754685	-0.0026125389	-0.0036580323	-0.0043932237	-0.0065862257	0.0020442607	-0.0050917543	-0.006044145	-0.006532335	0.002850004	-0.0013629992	8.5723426E-5	-0.0035071531	-0.0026143035	-0.0027244806	0.0017340381	-0.0064417203	0.0035600304	-0.006370966	2.7671247E-4	-0.0065751076	0.006174894	0.0027110018	-5.1232596E-4	0.004756697	-0.0030138693	0.0022364375	0.0045266584	-0.007540091	0.009644139	0.0050389366	-0.00380797	0.0049349302	5.6814717E-4	0.0019060052	
117	jimmy161209		1.8983698	1.915802	1.9152254	1.9126948	1.9170715	1.9133602	1.902069	1.9144548	1.9080061	1.9121939	1.9067163	1.9107518	1.9035004	1.9172953	1.9041885	1.9099411	1.9061741	1.8994074	1.9037133	1.9102176	1.9153615	1.9053369	1.8975796	1.8989964	1.9108192	1.9075514	1.9087747	1.9059533	1.9102911	1.909471	1.9020067	1.9174414	1.9158977	1.9223738	1.9391955	1.9653715	2.0203152	2.1087024	2.2636375	2.4973414	2.783843	3.102792	3.3930004	3.6556234	3.896488		-0.012027926	0.005462195	0.0049434877	0.0024708207	0.0069053783	0.003252063	-0.007981295	0.004462458	-0.0019283794	0.0023173508	-0.0031022888	9.910921E-4	-0.006202382	0.007650425	-0.00539849	4.1198143E-4	-0.003297124	-0.010005893	-0.0056420267	9.201788E-4	0.0061219675	-0.0038447913	-0.011544189	-0.010069479	0.0018112486	-0.0013986086	-1.1737487E-4	-0.0028809123	0.0015147831	7.5265043E-4	-0.006653731	0.0088388	0.0073530665	0.013887019	0.03076667	0.05700055	0.11200214	0.2004473	0.35544032	0.5892021	0.8757616	1.1947685	1.4850348	1.7477157	1.9886382	
119	jimmy161209		1.9218057	1.9191195	1.9241534	1.9116265	1.9144883	1.9163976	1.9135767	1.9194216	1.9153942	1.9217639	1.9209743	1.9115825	1.9210371	1.9193887	1.9139115	1.9143039	1.9113632	1.9129578	1.9189903	1.9170833	1.9187447	1.9170316	1.913825	1.9163185	1.9188433	1.9177017	1.930472	1.9274193	1.9197593	1.9266533	1.929132	1.9339156	1.9432907	1.9699906	2.0067816	2.073137	2.2046528	2.3979895	2.671271	2.9836876	3.2757976	3.5603096	3.7986662	3.9877272	4.1380005		0.009167788	0.006053066	0.010658576	-0.0022968722	1.3652569E-4	0.0016173222	-0.0016319867	0.0037843853	-6.7144074E-4	0.0052698096	0.004051708	-0.005768536	0.0032576125	0.0011807269	-0.0047249226	-0.004760945	-0.00813006	-0.0069639753	-0.0013599677	-0.0036954181	-0.0024624579	-0.0046039545	-0.008239025	-0.0061739837	-0.0040777093	-0.005647717	0.0066941185	0.0032129476	-0.004875543	0.0015899899	0.0036402491	0.00799542	0.016942056	0.043213498	0.07957601	0.14550301	0.2765903	0.46949857	0.74235165	1.0543398	1.3460213	1.6301049	1.8680329	2.0566654	2.2065103	
145	jimmy161209		1.918877	1.9210039	1.9247937	1.9212179	1.9186524	1.9207338	1.919654	1.9200531	1.9166571	1.9198297	1.9138879	1.9182396	1.9182658	1.9182743	1.9141837	1.9131716	1.912702	1.9260178	1.9152797	1.9158574	1.9165114	1.9181429	1.9136401	1.9193077	1.9106889	1.926184	1.9477412	1.9625636	1.9948422	2.069273	2.1759768	2.3646839	2.6146953	2.9002743	3.194151	3.4459727	3.6913278	3.8635347	4.0522523	4.1361537	4.253163	4.3260727	4.376901	4.4046702	4.4486666		-0.0024466717	-3.6400954E-5	0.0040367204	7.4425706E-4	-0.0015379074	8.2682545E-4	3.0366355E-5	7.128177E-4	-0.0023998779	0.0010560969	-0.0046024323	3.2641437E-5	3.4220616E-4	6.3400867E-4	-0.0031732002	-0.0039019485	-0.004088294	0.009510841	-9.4383536E-4	-8.280851E-5	8.545123E-4	0.0027693494	-0.0014500853	0.0045008208	-0.0038346723	0.011943847	0.033784278	0.0488901	0.081451975	0.15616614	0.26315323	0.4521437	0.7024385	0.9883008	1.2824608	1.5345658	1.7802043	1.9526945	2.1416955	2.2258801	2.3431728	2.4163659	2.4674778	2.4955301	2.5398097	
147	jimmy161209		1.9217955	1.9286107	1.9243563	1.9325848	1.930216	1.9270729	1.9282198	1.9251423	1.9359902	1.9270881	1.9307032	1.930019	1.935448	1.9282011	1.9380435	1.933928	1.9293231	1.9267782	1.9353241	1.9258457	1.9278566	1.9342438	1.9343933	1.9394187	1.9373578	1.9459635	1.962759	1.9931864	2.0397935	2.1391313	2.3075845	2.521696	2.7767308	3.0781403	3.35523	3.5934608	3.8174934	3.9799109	4.13318	4.212265	4.299605	4.354206	4.4087625	4.4413905	4.453844		-0.004710326	0.001706459	-0.002946292	0.004883719	0.0021165016	-0.0014249806	-6.7647785E-4	-0.004152395	0.0062971213	-0.0030033614	2.1325039E-4	-8.693017E-4	0.004161318	-0.003484063	0.005959923	0.0014460505	-0.003557295	-0.006500585	0.0016468808	-0.00822986	-0.0066174474	-6.286236E-4	-8.7754504E-4	0.0037494318	0.0012901317	0.00949744	0.025894547	0.055923473	0.1021322	0.2010716	0.3691264	0.58283955	0.83747584	1.1384869	1.4151783	1.6530106	1.8766448	2.0386639	2.1915348	2.2702212	2.3571627	2.4113655	2.4655235	2.4977531	2.5098083	
149	jimmy161209		1.9121753	1.9193697	1.9169927	1.908011	1.909091	1.9065984	1.9080056	1.9097342	1.902842	1.9052964	1.9005677	1.9091347	1.9021963	1.8992529	1.9023718	1.9007621	1.9015079	1.8955852	1.9012336	1.9005426	1.9030467	1.9005519	1.8987631	1.9035875	1.9066339	1.9116434	1.9313455	1.9520193	2.0102203	2.0843976	2.2263286	2.4416385	2.7234638	3.018079	3.3175604	3.5903347	3.799206	3.990199	4.136828	4.2294097	4.2986584	4.349252	4.4209313	4.4541125	4.49731		0.001815213	0.009427089	0.0074675335	-0.0010966945	4.008186E-4	-0.0016742515	1.503718E-4	0.0022965027	-0.0041782246	-0.0013063479	-0.005617665	0.0033669067	-0.0031540738	-0.0056799934	-0.002143644	-0.0033358503	-0.0021726	-0.007677798	-0.0016119468	-0.001885407	0.0010361803	-0.0010411548	-0.0024125325	0.0028293442	0.0062932144	0.011720223	0.031839777	0.052931126	0.111549556	0.18614429	0.32849282	0.54422015	0.8264629	1.1214957	1.4213946	1.6945863	1.9038751	2.0952857	2.242332	2.3353312	2.4049973	2.4560087	2.5281053	2.561704	2.605319	
151	jimmy161209		1.9031215	1.9121819	1.9094373	1.9080229	1.9096326	1.9129643	1.9082508	1.9079095	1.9083891	1.9086938	1.9054168	1.9058889	1.9082994	1.9013535	1.90949	1.9034576	1.9036125	1.9064194	1.899219	1.9056739	1.8970307	1.903871	1.9059712	1.8975028	1.9047594	1.902459	1.9128243	1.9045643	1.9042455	1.9099239	1.9141012	1.9143661	1.9155397	1.929751	1.940193	1.9707004	2.0241845	2.1159327	2.2756531	2.497348	2.7499778	3.038948	3.2953787	3.5552714	3.7421386		-0.0041837664	0.0048999027	0.0021786336	7.8750163E-4	0.002420471	0.005775538	0.0010852886	7.672787E-4	0.0012701439	0.0015981292	-0.0016555287	-0.0011601737	0.0012736437	-0.0056490377	0.0025107595	-0.003498302	-0.0033201629	-4.899746E-4	-0.007667049	-0.001188937	-0.009808801	-0.0029451665	-8.217702E-4	-0.009266874	-0.0019869602	-0.0042640553	0.0061244788	-0.0021122468	-0.0024077261	0.0032939753	0.0074945935	0.007782763	0.008979664	0.023214247	0.033679552	0.06421016	0.117717534	0.20948906	0.36923277	0.590951	0.843604	1.1325976	1.3890514	1.6489675	1.835858	
153	jimmy161209		1.9218591	1.9112549	1.9196072	1.9163855	1.9135227	1.9243749	1.9185525	1.9165179	1.912188	1.9123915	1.9125471	1.9152802	1.91185	1.9080759	1.910346	1.9199032	1.9180378	1.9066814	1.9158376	1.9200557	1.9152867	1.9163891	1.9066097	1.9148779	1.9205683	1.913126	1.9140476	1.9194175	1.925151	1.9073595	1.9171747	1.9252497	1.9234356	1.9189968	1.9157788	1.9161228	1.9221358	1.9220027	1.92387	1.9278016	1.9286267	1.9277135	1.9295114	1.928769	1.9402822		0.011061456	1.2525826E-4	0.008145602	0.0045920354	0.0013972886	0.011917571	0.005763215	0.003396615	-0.0012651214	-0.0013935668	-0.0015699344	8.312413E-4	-0.0029309418	-0.0070369244	-0.0050987573	0.0041264347	0.001929112	-0.009759177	-9.34886E-4	0.0029512797	-0.0021497428	-0.001379231	-0.01149062	-0.0035543186	0.0018042012	-0.0059700897	-0.005380418	-3.4245237E-4	0.005059102	-0.0130643435	-0.0035810631	0.004162	0.0020159374	-0.0027547562	-0.0063047465	-0.0062926444	-6.115443E-4	-0.0010766367	4.5872183E-4	0.0040584276	0.0045515397	0.0033064606	0.0047724396	0.0036980682	0.014879365	
155	jimmy161209		1.9169253	1.9082903	1.9167618	1.9112539	1.9129261	1.9144582	1.9102219	1.9096619	1.9184198	1.9107043	1.9150597	1.908341	1.9107118	1.9112686	1.9063219	1.9100361	1.9137317	1.909584	1.9099417	1.9112047	1.9124547	1.9122931	1.9097725	1.9091516	1.9097477	1.911959	1.9103123	1.9087468	1.9098927	1.908089	1.9121481	1.917262	1.9061841	1.907952	1.9096876	1.911281	1.9168	1.9105988	1.9173609	1.9137772	1.9141092	1.9139277	1.9122391	1.9157261	1.9166361		0.006087409	-0.0025881815	0.005842761	2.9438804E-4	0.0019259905	0.003417522	-8.592458E-4	-0.0014598374	0.0072575654	-4.9856404E-4	0.0038163203	-0.0029428618	-6.1269285E-4	-9.64126E-5	-0.0050836676	-0.0014100102	0.0022450506	-0.0019431445	-0.0016260629	-4.035868E-4	8.058955E-4	6.0370134E-4	-0.0019574063	-0.0026189138	-0.0020632944	1.07491534E-4	-0.0015798119	-0.0031858147	-0.0020805213	-0.003924704	9.382577E-5	0.0051671197	-0.0059513077	-0.00422398	-0.0025288393	-9.7603427E-4	0.004502452	-0.0017393618	0.004982239	0.0013580229	0.0016494744	0.0014273723	-3.017736E-4	0.003144671	0.0040141684	
