SDS 2.3	Multicomponent	1.0
Well	Time	Temp	Cycle	Step	Repeat	FAM	ROX	BKGND - A1	mse/chan
1	5616	60.0	1	1	18	6061.6895	2706.1687	632.67487	69.270546
1	5633	60.0	1	1	18	6075.669	2701.6763	634.6569	69.11194
1	5651	60.0	1	1	18	5988.4624	2640.5566	666.08496	75.80024
1	5668	60.0	1	1	18	5974.1836	2650.0393	671.27625	73.83466
1	5685	60.0	1	1	18	5977.2783	2660.3745	668.3032	66.93799
1	5750	95.0	1	0	19	3119.5925	2063.18	944.6851	79.89676
1	5830	60.0	1	1	19	6457.9307	2655.1897	645.7809	76.33757
1	5847	60.0	1	1	19	6507.86	2675.7793	645.899	72.015366
1	5864	60.0	1	1	19	6595.2646	2718.794	620.4896	76.62367
1	5882	60.0	1	1	19	6560.1675	2717.9854	617.985	74.57323
1	5899	60.0	1	1	19	6557.828	2709.1318	618.3249	77.42798
1	5916	60.0	1	1	19	6498.7153	2660.9111	646.5606	86.90101
1	5933	60.0	1	1	19	6547.772	2689.9666	622.46655	74.10733
1	5998	95.0	1	0	20	3419.7966	2033.232	960.6324	86.95581
1	6078	60.0	1	1	20	7126.2075	2682.6648	610.1818	79.749214
1	6095	60.0	1	1	20	7239.188	2705.255	600.7378	75.275505
1	6112	60.0	1	1	20	7216.5903	2689.5725	599.4627	78.08273
1	6130	60.0	1	1	20	7137.685	2661.3364	614.4643	81.108284
1	6147	60.0	1	1	20	7230.515	2703.6868	593.06964	80.75879
1	6164	60.0	1	1	20	7296.638	2711.2988	586.35767	83.949715
1	6181	60.0	1	1	20	7143.3027	2650.173	605.56085	81.14923
1	6246	95.1	1	0	21	3921.843	2053.7087	934.9016	97.64332
1	6324	60.1	1	1	21	7966.3784	2724.5728	563.78674	77.88443
1	6341	60.0	1	1	21	8007.3306	2706.417	573.50055	84.874344
1	6359	60.0	1	1	21	8070.02	2713.3445	558.3822	87.73132
1	6376	60.0	1	1	21	7966.624	2655.0396	590.20355	85.7395
1	6393	60.0	1	1	21	8078.259	2712.9937	556.35016	86.11495
1	6410	60.0	1	1	21	7992.1616	2653.8118	565.9413	95.406334
1	6428	60.0	1	1	21	8009.2866	2677.8406	582.3335	86.914795
1	6490	95.0	1	0	22	4517.593	2053.7273	924.254	97.04773
1	6570	60.0	1	1	22	8731.359	2681.3008	541.83887	88.560005
1	6587	60.0	1	1	22	8842.976	2710.617	527.09436	87.35731
1	6605	60.0	1	1	22	8791.825	2665.148	555.9237	86.24217
1	6622	60.0	1	1	22	8885.355	2690.6636	541.2131	88.94782
1	6639	60.0	1	1	22	8912.45	2748.0823	498.32184	80.0486
1	6656	60.0	1	1	22	8874.24	2702.3127	532.78125	89.48229
1	6674	60.0	1	1	22	8874.781	2717.2793	512.4152	93.20912
1	6736	95.0	1	0	23	5094.045	2070.4731	884.9962	103.37707
1	6816	60.0	1	1	23	9443.387	2667.4521	511.90552	88.83075
1	6834	60.0	1	1	23	9518.174	2707.5962	490.88837	92.84283
1	6851	60.0	1	1	23	9532.4375	2663.2886	528.1769	90.7155
1	6868	60.0	1	1	23	9593.082	2694.996	506.16418	93.033585
1	6885	60.0	1	1	23	9571.268	2697.249	501.42822	84.824234
1	6903	60.0	1	1	23	9524.415	2657.773	521.02893	80.884605
1	6920	60.0	1	1	23	9521.034	2673.7039	501.39612	92.71417
1	6982	95.1	1	0	24	5636.344	2048.0918	899.4353	116.62317
1	7062	60.0	1	1	24	10142.591	2703.2856	453.9261	96.233696
1	7080	60.0	1	1	24	10241.184	2692.1255	475.55255	93.804825
1	7097	60.0	1	1	24	10323.254	2740.8052	424.6479	96.454956
1	7114	60.0	1	1	24	10260.225	2694.167	474.7503	97.3747
1	7131	60.0	1	1	24	10212.906	2674.6135	492.43994	89.85571
1	7149	60.0	1	1	24	10272.095	2716.2598	451.1878	100.772194
1	7166	60.0	1	1	24	10283.496	2710.894	467.6648	92.235954
1	7230	95.0	1	0	25	6065.2476	2023.9854	919.4652	117.33974
1	7310	60.1	1	1	25	10807.958	2706.9795	448.14282	96.9576
1	7328	60.0	1	1	25	10872.282	2736.9927	421.07092	103.42477
1	7345	60.0	1	1	25	10829.932	2690.1523	450.18695	105.68653
1	7362	60.0	1	1	25	10931.065	2738.395	427.18213	96.66523
1	7379	60.0	1	1	25	10945.974	2722.245	431.80768	102.73885
1	7397	60.0	1	1	25	10883.425	2704.4792	442.44495	102.424545
1	7414	60.0	1	1	25	10813.172	2691.0024	452.46515	95.885376
1	7478	95.0	1	0	26	6572.176	2079.255	858.5035	124.507324
1	7558	60.1	1	1	26	11232.857	2726.9946	413.61365	100.96092
1	7576	60.0	1	1	26	11245.234	2709.7427	422.60333	97.46855
1	7593	60.0	1	1	26	11362.007	2742.1113	421.05072	105.439995
1	7610	60.0	1	1	26	11324.312	2720.3203	415.61584	100.70322
1	7627	60.0	1	1	26	11319.807	2723.1758	424.41577	101.546936
1	7645	60.0	1	1	26	11234.538	2694.0132	430.12653	103.66271
1	7662	60.0	1	1	26	11241.98	2712.394	407.32343	107.0153
1	7725	95.0	1	0	27	6838.349	2051.5198	866.5894	131.91652
1	7805	60.0	1	1	27	11560.251	2703.097	428.9879	96.570335
1	7822	60.0	1	1	27	11727.13	2732.4744	394.0641	103.37681
1	7839	60.0	1	1	27	11675.534	2718.6108	409.7406	101.615906
1	7856	60.0	1	1	27	11679.434	2712.9905	415.19067	112.81677
1	7874	60.0	1	1	27	11588.088	2705.7842	404.50616	110.199394
1	7891	60.0	1	1	27	11694.244	2714.2864	421.48096	104.305176
1	7908	60.0	1	1	27	11662.213	2744.6377	398.14587	114.46749
1	7971	95.0	1	0	28	7106.5615	2055.2622	867.04065	135.67091
1	8051	60.1	1	1	28	11905.068	2730.1445	392.14307	109.717384
1	8068	60.0	1	1	28	11919.451	2728.6157	393.29065	116.449265
1	8085	60.0	1	1	28	11993.585	2733.3228	398.2527	121.169525
1	8102	60.0	1	1	28	11973.45	2744.204	359.99902	110.726585
1	8120	60.0	1	1	28	11876.839	2731.3916	396.7699	108.80036
1	8137	60.0	1	1	28	11950.991	2714.6782	395.8103	105.646095
1	8154	60.0	1	1	28	11993.289	2728.2231	392.8551	109.672775
1	8219	95.0	1	0	29	7231.921	2046.2892	860.36475	133.43982
1	8299	60.0	1	1	29	12119.572	2729.4695	387.29773	108.79217
1	8316	60.0	1	1	29	12111.826	2712.5608	389.77063	114.95453
1	8333	60.0	1	1	29	12206.043	2737.943	370.3357	113.72137
1	8351	60.0	1	1	29	12144.878	2706.8645	389.22632	104.39149
1	8368	60.0	1	1	29	12055.933	2722.4507	365.38916	110.87539
1	8385	60.0	1	1	29	12148.703	2740.2854	368.2572	114.85015
1	8402	60.0	1	1	29	12044.802	2705.0923	387.0869	108.37746
1	8467	95.0	1	0	30	7428.4893	2064.6243	863.6278	136.79654
1	8547	60.0	1	1	30	12179.393	2730.831	367.58044	94.47285
1	8564	60.0	1	1	30	12074.889	2677.9956	383.0769	109.234024
1	8581	60.0	1	1	30	12219.388	2719.54	361.85706	111.80696
1	8599	60.0	1	1	30	12287.175	2737.6265	359.45557	109.51799
1	8616	60.0	1	1	30	12173.87	2721.1877	365.74097	105.67214
1	8633	60.0	1	1	30	12147.562	2694.7622	387.32092	107.064354
1	8650	60.0	1	1	30	12179.402	2722.0327	364.24597	115.652145
1	8713	95.0	1	0	31	7509.7773	2071.9397	857.85834	132.21367
1	8793	60.0	1	1	31	12321.358	2713.554	368.29565	105.01964
1	8810	60.0	1	1	31	12250.964	2723.1511	371.6317	110.62855
1	8827	60.0	1	1	31	12223.008	2660.3452	411.68115	107.641335
1	8845	60.0	1	1	31	12361.732	2723.4292	367.5504	116.12028
1	8862	60.0	1	1	31	12341.7	2738.3872	334.43103	112.49828
1	8879	60.0	1	1	31	12303.615	2717.4658	370.64	100.718056
1	8896	60.0	1	1	31	12209.861	2685.6313	376.26672	114.23463
1	8959	95.0	1	0	32	7628.6787	2077.6545	845.7021	136.50377
1	9039	60.1	1	1	32	12374.034	2682.4663	391.8578	101.92358
1	9056	60.0	1	1	32	12457.551	2721.5	375.90222	112.825035
1	9074	60.0	1	1	32	12433.721	2690.6643	386.07947	111.05056
1	9091	60.0	1	1	32	12427.256	2692.4448	403.1455	108.63693
1	9108	60.0	1	1	32	12368.847	2710.4885	352.1986	115.13233
1	9125	60.0	1	1	32	12332.76	2695.2258	383.93494	109.30228
1	9143	60.0	1	1	32	12401.884	2706.0435	375.27344	106.03793
1	9205	95.0	1	0	33	7647.8975	2061.3818	855.72595	138.22049
1	9285	60.0	1	1	33	12424.604	2714.6821	369.51526	98.93815
1	9302	60.0	1	1	33	12367.9375	2674.1343	375.54333	114.37327
1	9320	60.0	1	1	33	12649.599	2775.9045	335.15735	116.37553
1	9337	60.0	1	1	33	12556.352	2733.269	360.63733	111.267555
1	9354	60.0	1	1	33	12479.197	2713.9917	372.21033	106.8171
1	9371	60.0	1	1	33	12445.751	2719.1367	370.38123	117.80457
1	9389	60.0	1	1	33	12496.414	2721.2466	362.45996	115.69227
1	9451	95.0	1	0	34	7714.383	2058.1143	852.8798	139.84045
1	9531	60.0	1	1	34	12523.945	2716.4224	353.62695	105.449455
1	9548	60.0	1	1	34	12621.889	2784.3257	312.6504	105.78166
1	9566	60.0	1	1	34	12660.725	2767.512	323.24744	120.32898
1	9583	60.0	1	1	34	12546.974	2672.5513	408.65308	101.0539
1	9600	60.0	1	1	34	12619.068	2731.709	352.28174	113.733
1	9617	60.0	1	1	34	12526.668	2721.4229	350.4768	118.38204
1	9635	60.0	1	1	34	12498.787	2714.7498	370.13257	115.79187
1	9699	95.0	1	0	35	7711.9307	2028.2605	880.95996	142.55852
1	9779	60.0	1	1	35	12631.896	2725.8586	357.8363	110.375916
1	9797	60.0	1	1	35	12586.843	2696.897	373.94824	114.83938
1	9814	60.0	1	1	35	12628.182	2743.1885	349.11047	104.879036
1	9831	60.0	1	1	35	12659.866	2734.4402	364.48743	106.61462
1	9848	60.0	1	1	35	12646.084	2742.4602	347.89417	118.36245
1	9866	60.0	1	1	35	12591.755	2710.3005	370.71838	113.16877
1	9883	60.0	1	1	35	12555.399	2725.5415	360.78723	116.04164
