SDS 2.3	Multicomponent	1.0
Well	Time	Temp	Cycle	Step	Repeat	FAM	ROX	BKGND - A1	mse/chan
50	5692	60.0	1	1	18	3561.4824	1827.5662	830.7426	54.216125
50	5756	95.1	1	0	19	1758.8467	1425.4506	976.6289	54.651424
50	5836	60.1	1	1	19	3567.7847	1865.2942	809.46814	51.04234
50	5853	60.0	1	1	19	3592.012	1847.1176	822.0897	52.59734
50	5871	60.0	1	1	19	3579.6943	1839.8147	822.369	56.683857
50	5888	60.0	1	1	19	3587.0767	1848.3829	811.7111	55.63072
50	5905	60.0	1	1	19	3633.3203	1880.6602	797.9738	55.842884
50	5922	60.0	1	1	19	3577.1406	1838.4316	824.58685	58.07221
50	5940	60.0	1	1	19	3553.748	1833.6106	822.4826	53.250877
50	6004	95.1	1	0	20	1768.2416	1431.8473	969.3136	53.04927
50	6084	60.1	1	1	20	3572.849	1843.9836	822.59314	63.43459
50	6102	60.0	1	1	20	3596.265	1865.5715	808.3676	57.69556
50	6119	60.0	1	1	20	3589.3433	1859.8	830.94794	57.822186
50	6136	60.0	1	1	20	3576.799	1841.531	826.275	55.266663
50	6153	60.0	1	1	20	3585.3357	1845.9094	824.3904	53.04099
50	6171	60.0	1	1	20	3584.6409	1847.7048	826.4066	53.87607
50	6188	60.0	1	1	20	3552.917	1822.5244	837.23553	49.997746
50	6252	95.1	1	0	21	1777.2737	1446.8064	965.121	52.23986
50	6330	60.1	1	1	21	3548.021	1843.9824	820.3834	53.822777
50	6348	60.0	1	1	21	3594.2031	1852.4104	820.0499	55.090206
50	6365	60.0	1	1	21	3603.4688	1860.7373	812.9345	52.06011
50	6382	60.0	1	1	21	3590.3777	1872.5409	810.0186	59.496758
50	6399	60.0	1	1	21	3570.9126	1839.3868	827.18713	50.130966
50	6417	60.0	1	1	21	3565.674	1842.9003	828.2031	55.63326
50	6434	60.0	1	1	21	3575.8552	1859.2494	817.05115	56.91241
50	6496	95.0	1	0	22	1760.7417	1443.5895	973.1681	56.3673
50	6577	60.1	1	1	22	3574.2783	1864.9452	815.93146	54.87742
50	6594	60.0	1	1	22	3575.347	1846.2509	817.0696	47.90642
50	6611	60.0	1	1	22	3583.1099	1854.0555	822.47314	53.55381
50	6628	60.0	1	1	22	3562.514	1845.2102	821.6723	54.0246
50	6646	60.0	1	1	22	3598.8699	1856.3729	807.3567	60.723694
50	6663	60.0	1	1	22	3598.1326	1859.0781	792.869	52.988247
50	6680	60.0	1	1	22	3542.5825	1822.8806	826.4617	52.93577
50	6743	95.1	1	0	23	1786.153	1435.615	951.2646	51.63837
50	6823	60.1	1	1	23	3548.7136	1830.8645	822.9684	55.039753
50	6840	60.0	1	1	23	3552.1375	1830.7982	830.90155	55.722385
50	6857	60.0	1	1	23	3542.3179	1804.9768	845.90497	48.887375
50	6874	60.0	1	1	23	3575.947	1844.2488	826.22986	54.613857
50	6892	60.0	1	1	23	3560.4912	1840.4331	813.6317	59.318424
50	6909	60.0	1	1	23	3557.7146	1833.6707	820.39685	55.644684
50	6926	60.0	1	1	23	3558.569	1837.844	819.9004	51.232082
50	6989	95.0	1	0	24	1727.8479	1407.9004	982.36633	55.43834
50	7069	60.1	1	1	24	3511.208	1813.0697	823.02966	55.21223
50	7086	60.0	1	1	24	3548.0874	1821.2146	819.95197	55.763184
50	7103	60.0	1	1	24	3572.7424	1839.0028	811.2721	54.96931
50	7120	60.0	1	1	24	3542.7896	1831.842	826.18787	53.985115
50	7138	60.0	1	1	24	3552.3298	1839.6841	817.7299	58.05391
50	7155	60.0	1	1	24	3539.7017	1836.7576	813.34314	54.69212
50	7172	60.0	1	1	24	3554.6592	1840.2308	817.0344	54.51966
50	7237	95.0	1	0	25	1753.5422	1417.4034	967.56177	55.27479
50	7254	95.0	1	1	25	1754.3933	1412.6678	953.3607	52.24791
50	7317	60.1	1	1	25	3534.7888	1824.4585	816.8555	51.37649
50	7334	60.0	1	1	25	3562.982	1844.255	797.1588	51.31415
50	7351	60.0	1	1	25	3556.666	1826.4164	820.4622	48.519043
50	7369	60.0	1	1	25	3566.796	1837.1873	816.80084	52.83005
50	7386	60.0	1	1	25	3529.6292	1812.0681	823.5078	59.95632
50	7403	60.0	1	1	25	3534.9143	1822.8695	832.8244	52.640762
50	7420	60.0	1	1	25	3549.123	1830.6449	818.22473	52.334354
50	7483	95.0	1	0	26	1732.9325	1409.5627	977.3989	52.963978
50	7563	60.1	1	1	26	3496.586	1801.6732	834.2256	55.474716
50	7580	60.0	1	1	26	3559.6624	1838.6355	808.2166	57.188683
50	7597	60.0	1	1	26	3532.4277	1832.294	822.33496	51.02668
50	7615	60.0	1	1	26	3520.451	1814.404	834.0823	49.402924
50	7632	60.0	1	1	26	3569.524	1843.4661	807.1727	51.711365
50	7649	60.0	1	1	26	3558.3677	1846.4872	798.2494	49.962864
50	7666	60.0	1	1	26	3547.1292	1828.0491	822.337	53.308826
50	7729	95.0	1	0	27	1740.7672	1414.1094	969.05896	54.295006
50	7809	60.1	1	1	27	3535.0417	1815.5925	824.21	49.782948
50	7826	60.0	1	1	27	3523.3518	1820.675	838.48804	58.115124
50	7844	60.0	1	1	27	3561.1736	1835.7131	813.6966	49.195473
50	7861	60.0	1	1	27	3553.095	1823.907	817.34985	55.04789
50	7878	60.0	1	1	27	3508.9817	1795.1727	842.60095	51.946747
50	7895	60.0	1	1	27	3530.96	1819.9436	831.153	48.526993
50	7912	60.0	1	1	27	3563.5288	1839.5826	813.0957	53.249046
50	7977	95.0	1	0	28	1755.2197	1429.4027	959.2266	56.274498
50	8057	60.0	1	1	28	3504.7764	1810.9719	828.0472	48.245953
50	8074	60.0	1	1	28	3526.7886	1801.1389	836.1418	49.205326
50	8092	60.0	1	1	28	3554.5227	1824.8416	817.5381	53.06967
50	8109	60.0	1	1	28	3512.1792	1797.4926	834.0979	52.60276
50	8126	60.0	1	1	28	3544.1426	1818.1956	820.0834	56.213516
50	8143	60.0	1	1	28	3544.0947	1835.2323	818.0819	56.103996
50	8161	60.0	1	1	28	3548.3196	1818.4585	819.49	51.672333
50	8223	95.1	1	0	29	1745.8287	1421.7892	964.3385	52.556873
50	8303	60.0	1	1	29	3525.151	1823.8599	815.5106	52.116684
50	8320	60.0	1	1	29	3520.1018	1817.7377	832.7909	50.10507
50	8338	60.0	1	1	29	3533.5117	1812.5801	828.41907	53.568188
50	8355	60.0	1	1	29	3538.4866	1825.2236	826.5335	55.943264
50	8372	60.0	1	1	29	3514.4685	1811.5564	833.56024	53.66552
50	8389	60.0	1	1	29	3541.209	1828.4095	814.47095	48.331665
50	8407	60.0	1	1	29	3521.9062	1810.9292	825.145	52.606617
50	8471	95.1	1	0	30	1720.9454	1397.6636	987.1644	49.526554
50	8551	60.1	1	1	30	3499.5322	1807.8348	832.96277	50.888145
50	8568	60.0	1	1	30	3533.7988	1826.6711	816.5177	51.18739
50	8586	60.0	1	1	30	3579.0632	1847.8268	798.9077	50.207542
50	8603	60.0	1	1	30	3579.18	1849.1932	795.3088	61.003433
50	8620	60.0	1	1	30	3498.4072	1796.1233	834.2167	51.39668
50	8637	60.0	1	1	30	3505.3171	1817.5544	826.1407	48.205368
50	8655	60.0	1	1	30	3534.2505	1824.1223	815.4567	55.997696
50	8717	95.0	1	0	31	1729.3779	1407.825	967.1856	54.469475
50	8797	60.1	1	1	31	3507.447	1806.7986	822.94403	57.476597
50	8815	60.0	1	1	31	3529.0854	1822.3318	825.83575	46.986435
50	8832	60.0	1	1	31	3540.996	1820.3282	819.13916	55.40214
50	8849	60.0	1	1	31	3546.2307	1840.346	796.2674	58.255745
50	8866	60.0	1	1	31	3541.2349	1827.9148	813.1305	50.49417
50	8884	60.0	1	1	31	3542.7285	1834.63	806.5714	53.53871
50	8901	60.0	1	1	31	3546.4553	1820.7865	824.817	51.393097
50	8963	95.0	1	0	32	1732.0642	1403.69	972.984	50.835144
50	9044	60.0	1	1	32	3494.8208	1808.8748	818.4587	58.649776
50	9061	60.0	1	1	32	3518.172	1826.4126	828.61847	53.619423
50	9078	60.0	1	1	32	3496.2922	1801.7522	843.7753	49.168873
50	9095	60.0	1	1	32	3532.9253	1810.3047	824.94073	53.241478
50	9113	60.0	1	1	32	3534.35	1817.0994	817.489	60.1831
50	9130	60.0	1	1	32	3498.9216	1805.8293	823.8414	47.387558
50	9147	60.0	1	1	32	3532.0503	1821.9419	803.041	52.92111
50	9211	95.1	1	0	33	1733.5774	1398.9722	975.8993	53.484188
50	9292	60.1	1	1	33	3535.589	1824.1621	820.4848	53.31502
50	9309	60.0	1	1	33	3562.1353	1838.9043	804.27344	56.67681
50	9326	60.0	1	1	33	3521.325	1823.1898	818.958	50.03552
50	9343	60.0	1	1	33	3503.809	1800.3307	824.52673	57.440914
50	9361	60.0	1	1	33	3528.562	1817.3408	822.4275	52.355495
50	9378	60.0	1	1	33	3517.8418	1814.5674	815.62714	52.474174
50	9395	60.0	1	1	33	3488.1382	1799.44	835.6062	54.645794
50	9458	95.1	1	0	34	1758.2179	1431.023	958.8113	53.91059
50	9538	60.1	1	1	34	3533.391	1828.273	799.50354	50.118187
50	9555	60.0	1	1	34	3525.941	1808.3313	820.30023	53.28345
50	9572	60.0	1	1	34	3542.0137	1814.0425	826.8643	51.21889
50	9589	60.0	1	1	34	3535.422	1823.7737	815.3385	57.653446
50	9607	60.0	1	1	34	3516.7659	1802.9409	829.447	53.304455
50	9624	60.0	1	1	34	3521.7595	1811.0624	817.86926	58.80249
50	9641	60.0	1	1	34	3508.0688	1809.6406	820.83514	53.977085
50	9704	95.0	1	0	35	1751.0642	1413.5928	965.3759	50.770454
50	9784	60.1	1	1	35	3505.4805	1795.6509	831.2944	53.385525
50	9801	60.0	1	1	35	3508.249	1798.7314	837.90656	47.845123
50	9818	60.0	1	1	35	3521.0315	1804.189	828.46655	51.451546
50	9835	60.0	1	1	35	3542.4543	1815.3375	814.18097	51.416027
50	9853	60.0	1	1	35	3535.314	1821.758	816.73065	51.042564
50	9870	60.0	1	1	35	3517.7676	1798.6179	831.5	55.772854
50	9887	60.0	1	1	35	3542.9822	1818.947	811.5835	54.930664
50	9950	95.1	1	0	36	1741.0593	1393.2261	981.5254	55.94031
50	10030	60.0	1	1	36	3514.881	1805.4086	829.8254	54.406494
50	10047	60.0	1	1	36	3510.372	1809.0148	828.4384	48.523846
50	10064	60.0	1	1	36	3519.9	1791.9154	841.1679	49.310196
50	10082	60.0	1	1	36	3526.7173	1812.4458	823.35333	54.51418
50	10099	60.0	1	1	36	3536.1423	1802.3254	835.4348	48.902977
50	10116	60.0	1	1	36	3548.7046	1823.7456	820.3172	57.76938
50	10133	60.0	1	1	36	3524.2656	1804.1643	837.4665	53.57896
50	10196	95.1	1	0	37	1755.1482	1423.965	963.4523	55.111607
50	10276	60.0	1	1	37	3492.459	1799.6531	829.564	54.24264
50	10293	60.0	1	1	37	3532.4946	1793.6228	843.6478	58.932507
50	10311	60.0	1	1	37	3577.9111	1830.378	820.9908	47.574837
50	10328	60.0	1	1	37	3526.6897	1808.8207	847.04767	54.09627
50	10345	60.0	1	1	37	3513.161	1780.2717	854.009	53.150024
50	10362	60.0	1	1	37	3545.4573	1809.7169	830.5354	47.880615
50	10380	60.0	1	1	37	3551.394	1819.8126	825.764	51.750336
50	10442	95.1	1	0	38	1740.6533	1392.0581	981.2217	52.71105
50	10522	60.1	1	1	38	3551.1262	1815.7134	825.8757	51.9371
50	10539	60.0	1	1	38	3538.4436	1798.678	833.99506	56.038754
50	10557	60.0	1	1	38	3563.2886	1800.6448	837.18115	48.447952
50	10574	60.0	1	1	38	3555.2168	1812.5354	828.6582	52.70677
50	10591	60.0	1	1	38	3537.059	1804.6753	840.35565	57.425335
50	10608	60.0	1	1	38	3553.77	1814.7622	834.5385	55.385582
50	10626	60.0	1	1	38	3544.6787	1809.9894	825.49316	45.993546
50	10690	95.0	1	0	39	1763.965	1407.8317	962.6398	58.828514
50	10768	60.1	1	1	39	3557.7122	1819.2473	827.0304	50.276672
50	10785	60.0	1	1	39	3551.1143	1792.3784	843.62317	53.937824
50	10803	60.0	1	1	39	3570.7842	1810.5173	847.0493	54.13734
50	10820	60.0	1	1	39	3525.5308	1786.9119	857.5712	55.458683
50	10837	60.0	1	1	39	3574.163	1816.2083	828.1824	52.995167
50	10854	60.0	1	1	39	3515.0842	1793.8799	847.3785	60.76949
50	10872	60.0	1	1	39	3530.4253	1788.2476	854.0589	50.09889
50	10936	95.0	1	0	40	1770.21	1413.7515	968.2699	52.5965
50	11016	60.1	1	1	40	3568.2722	1798.3999	851.8113	52.421024
50	11034	60.0	1	1	40	3531.292	1794.5122	859.7489	55.752434
50	11051	60.0	1	1	40	3524.853	1775.2922	873.989	57.890507
50	11068	60.0	1	1	40	3587.5823	1817.865	823.4315	53.092796
50	11085	60.0	1	1	40	3530.818	1768.6948	861.34143	53.652042
50	11103	60.0	1	1	40	3569.2517	1802.0479	846.6975	50.64061
50	11120	60.0	1	1	40	3537.7986	1782.7389	859.3197	48.14194


Well, condx, SVD[]=	50	8.509917	6.1856723	0.72687805	2.5238209
FAM	0.041323405	0.10129091	0.2398965	0.44707426	0.68206143	0.87051994	0.97502494	1.0	0.9763228	0.9143555	0.84862655	0.7581124	0.67697096	0.5860065	0.50581884	0.43027118	0.36896154	0.3193558	0.28059742	0.25102645	0.2242722	0.20084678	0.18102832	0.16277714	0.14683938	0.13600081	0.123109326	0.11247383	0.10170149	0.09148985	0.0815166	0.07202458
ROX	0.009871553	0.008951767	0.009976442	0.010839748	0.012425163	0.013788706	0.01463588	0.016418971	0.018032625	0.019194465	0.021235736	0.024531636	0.029086182	0.039244156	0.056570817	0.08888432	0.14810558	0.24676056	0.3881775	0.5626946	0.7407134	0.8897388	0.9796477	1.0	0.9696309	0.9184336	0.8304933	0.7484065	0.66740084	0.6013014	0.54518247	0.49556646
BKGND - C2	825.9286	832.2857	852.0	856.0	860.5714	869.4286	873.3571	888.1429	891.9286	897.0714	899.7143	905.5	905.1429	897.9286	902.4286	896.1429	895.7143	892.2857	885.9286	888.7143	881.3571	882.7857	879.7857	879.2143	877.0714	878.6429	874.5714	875.0714	872.7143	880.5714	872.5	873.1429

1	-0.3706987	-0.18166716	0.033084527	0.20172524	0.29598674	0.30975655	0.28622097	0.22609815	0.16479534	0.07916557	0.0072747376	-0.065443754	-0.13205212	-0.17763372	-0.19772111	-0.18077214	-0.12559181	-0.048100665	0.041256513	0.109782174	0.14858636	0.1445838	0.11279434	0.07036417	0.007525157	-0.05286037	-0.11070447	-0.16608556	-0.2039554	-0.24352267
2	-0.32854822	-0.20352013	-0.061338093	0.049815606	0.1120676	0.1201354	0.104552224	0.06448793	0.024103422	-0.032410204	-0.078905106	-0.12391698	-0.16433544	-0.18614899	-0.1852063	-0.14996901	-0.07885428	0.014064111	0.11669945	0.1976996	0.24527362	0.2475617	0.21943271	0.17888623	0.116571486	0.056828097	-6.8609696E-4	-0.05401638	-0.09175626	-0.1299338
3	0.31964946	0.18970439	0.042025894	-0.073550634	-0.138238	-0.14674924	-0.13039824	-0.08870712	-0.04647476	0.012636902	0.0617026	0.11030444	0.15494573	0.18292104	0.19134744	0.17046145	0.119143605	0.050158933	-0.028091962	-0.08869365	-0.123803414	-0.12293761	-0.09845494	-0.06447025	-0.013529757	0.035540305	0.08254326	0.12728015	0.15783219	0.18963076

Well	Time	Temp	Cycle	Step	Repeat	FAM	ROX	BKGND - C3	mse/chan
51	108	95.1	0	0	1	1926.0787	1611.5996	992.9735	62.16076
51	125	95.0	0	0	1	1898.4329	1626.7004	1002.1727	68.31476
51	143	95.0	0	0	1	1902.7507	1626.7935	996.1886	66.91998
51	160	95.0	0	0	1	1889.0906	1597.5922	1001.9628	65.45892
51	177	95.0	0	0	1	1899.1238	1622.5326	993.99756	65.930466
51	194	95.0	0	0	1	1906.8677	1614.8159	989.5718	65.48505
51	212	95.0	0	0	1	1929.5344	1644.6312	980.6061	61.69577
51	229	95.0	0	0	1	1914.8237	1627.0638	984.67053	59.240356
51	246	95.0	0	0	1	1895.4187	1613.6229	1000.7487	66.07537
51	263	95.0	0	0	1	1891.102	1620.1868	993.5238	65.64303
51	281	95.0	0	0	1	1909.5695	1618.3125	992.423	64.62602
51	298	95.0	0	0	1	1903.1653	1614.3549	994.1003	63.30483
51	315	95.0	0	0	1	1897.0654	1615.4609	997.6344	67.05045
51	332	95.0	0	0	1	1921.66	1632.5122	978.6952	68.9052
51	350	95.0	0	0	1	1910.5227	1619.6384	992.6404	65.21839
51	367	95.0	0	0	1	1900.3911	1618.8796	979.38354	61.555756
51	384	95.0	0	0	1	1873.8325	1588.0342	1019.1697	64.54398
51	401	95.0	0	0	1	1891.4237	1621.3939	993.8932	62.28011
51	419	95.0	0	0	1	1868.5184	1600.375	1012.1875	65.364136
51	436	95.0	0	0	1	1893.7339	1621.4556	998.11426	63.463184
51	453	95.0	0	0	1	1896.1068	1593.0862	999.1653	64.95776
51	470	95.0	0	0	1	1875.8889	1584.6079	1011.7742	65.147545
51	488	95.0	0	0	1	1898.2474	1624.4182	991.1324	65.0873
51	505	95.0	0	0	1	1853.8431	1577.0659	1027.8118	65.189766
51	522	95.0	0	0	1	1870.608	1597.1073	1017.9343	66.7995
51	539	95.0	0	0	1	1897.2173	1611.9534	996.47644	69.14165
51	557	95.0	0	0	1	1893.9895	1616.4716	1003.7141	66.58285
51	574	95.0	0	0	1	1923.8253	1632.1162	987.93054	67.28589
51	591	95.0	0	0	1	1886.1028	1603.277	1007.4474	63.89974
51	608	95.0	0	0	1	1902.5441	1626.5142	995.9087	58.912323
51	626	95.0	0	0	1	1901.1088	1615.4468	993.4234	61.443886
51	643	95.0	0	0	1	1886.0042	1621.3777	1000.68115	62.389095
51	660	95.0	0	0	1	1886.6707	1591.6993	1002.62823	65.82619
51	677	95.0	0	0	1	1905.1979	1602.1005	1001.08704	61.49097
51	695	95.0	0	0	1	1895.1483	1608.7618	1001.88855	66.19196
51	712	95.0	0	0	1	1905.7217	1627.2676	982.92065	68.058365
51	729	95.0	0	0	1	1914.9775	1626.728	991.75464	60.55385
51	746	95.0	0	0	1	1918.6158	1627.642	986.7146	66.16852
51	764	95.0	0	0	1	1902.3259	1622.2051	997.5158	61.709167
51	781	95.0	0	0	1	1933.8796	1647.8289	974.1771	62.946754
51	798	95.0	0	0	1	1907.5651	1618.9822	996.022	62.898132
51	815	95.0	0	0	1	1912.5887	1615.0476	998.9994	62.90854
51	833	95.0	0	0	1	1931.4718	1641.2594	977.1189	63.57094
51	850	95.0	0	0	1	1915.2512	1616.3154	989.0589	64.31299
51	867	95.0	0	0	1	1910.0333	1619.2876	1002.30066	64.651184
51	884	95.0	0	0	1	1892.5425	1606.6809	999.2902	64.33302
51	902	95.0	0	0	1	1901.0833	1601.8021	1008.76263	66.089
51	919	95.0	0	0	1	1911.1761	1619.9475	995.03174	64.034164
51	936	95.0	0	0	1	1921.337	1609.1471	995.04004	60.637623
51	953	95.0	0	0	1	1916.053	1627.6687	1000.5962	62.915043
51	971	95.0	0	0	1	1902.4392	1605.6333	1009.515	61.561443
51	988	95.0	0	0	1	1927.0698	1632.1809	989.0211	66.01212
51	1005	95.0	0	0	1	1925.4308	1614.2999	981.8247	69.91807
51	1022	95.0	0	0	1	1905.9908	1615.5769	994.44885	64.94311
51	1040	95.0	0	0	1	1921.1372	1628.5432	995.7268	70.41603
51	1057	95.0	0	0	1	1923.7272	1621.0226	990.15576	62.863926
51	1074	95.0	0	0	1	1927.0737	1615.97	992.0215	63.57331
51	1091	95.0	0	0	1	1921.9678	1629.5695	990.4854	63.794632
51	1109	95.0	0	0	1	1924.3904	1608.2053	992.68884	65.58265
51	1126	95.0	0	0	1	1904.3105	1614.3823	1004.56616	64.00491
51	1143	95.0	0	0	1	1921.4059	1620.0355	990.3522	63.001385
51	1160	95.0	0	0	1	1938.096	1620.498	988.86035	69.93232
51	1178	95.0	0	0	1	1915.6414	1614.2856	999.5055	68.348976
51	1195	95.0	0	0	1	1892.0876	1595.6342	1014.7163	66.53666
51	1212	95.0	0	0	1	1928.3082	1614.7804	986.51776	65.71391
51	1229	95.0	0	0	1	1935.3674	1613.74	998.17163	66.675354
51	1247	95.0	0	0	1	1928.1559	1630.7471	991.2582	64.13454
51	1264	95.0	0	0	1	1914.648	1611.1587	1001.48865	65.89495
51	1281	95.0	0	0	1	1917.3899	1613.2979	999.17017	71.970924
51	1327	95.0	1	0	1	1905.3008	1602.3093	1008.3616	68.96236
51	1391	60.1	1	1	1	3996.5618	2054.1167	837.1372	60.27175
51	1408	60.0	1	1	1	4008.1743	2070.0776	804.4856	54.720806
51	1425	60.0	1	1	1	3990.086	2042.9727	826.4763	57.26302
51	1443	60.0	1	1	1	3961.8223	2031.7805	836.1485	67.480835
51	1460	60.0	1	1	1	4011.4514	2061.5835	817.7936	58.378338
51	1477	60.0	1	1	1	3964.9592	2032.8738	842.7097	63.950916
51	1494	60.0	1	1	1	3958.6423	2033.377	832.1143	63.777424
51	1557	95.1	1	0	2	1871.5483	1561.9766	983.7453	57.34472
51	1635	60.1	1	1	2	3856.3496	2017.9087	813.2346	61.488335
51	1652	60.0	1	1	2	3811.2354	2014.9534	832.43854	60.55256
51	1670	60.0	1	1	2	3815.5225	1974.5923	845.9931	63.520874
51	1687	60.0	1	1	2	3826.5889	1994.317	834.4383	64.13952
51	1704	60.0	1	1	2	3806.5352	1984.8762	840.1321	64.718315
51	1721	60.0	1	1	2	3840.1523	1985.3043	831.1923	63.706345
51	1739	60.0	1	1	2	3852.09	2018.9373	816.5389	56.58226
51	1801	95.0	1	0	3	1883.7749	1542.3188	996.4854	58.72094
51	1879	60.1	1	1	3	3746.0046	1962.21	841.96313	56.706463
51	1896	60.0	1	1	3	3807.3196	1989.2406	817.3524	65.15536
51	1914	60.0	1	1	3	3823.205	1996.0563	828.0478	59.59318
51	1931	60.0	1	1	3	3848.474	1988.0776	817.0025	63.099735
51	1948	60.0	1	1	3	3832.4277	1995.1001	822.2003	63.12185
51	1965	60.0	1	1	3	3852.89	2005.7751	805.40216	62.50318
51	1983	60.0	1	1	3	3838.2266	2003.8016	816.80334	54.849216
51	2047	95.1	1	0	4	1851.8173	1538.5083	994.8613	59.11091
51	2127	60.1	1	1	4	3791.6074	1973.3611	828.96	56.716915
51	2145	60.0	1	1	4	3794.2488	1977.6545	832.2483	57.992836
51	2162	60.0	1	1	4	3860.42	1984.292	816.29407	57.185406
51	2179	60.0	1	1	4	3802.0967	1977.486	843.7238	53.771824
51	2196	60.0	1	1	4	3822.5461	1980.3451	813.42334	58.85556
51	2214	60.0	1	1	4	3819.3599	1975.231	833.4721	61.17269
51	2231	60.0	1	1	4	3799.5999	1972.8157	827.4411	68.88375
51	2293	95.1	1	0	5	1865.8351	1533.042	986.66895	56.25728
51	2373	60.1	1	1	5	3759.8394	1946.8624	847.35583	58.15565
51	2391	60.0	1	1	5	3801.1914	1968.7273	825.55145	61.41662
51	2408	60.0	1	1	5	3791.4758	1974.5378	833.7543	57.20129
51	2425	60.0	1	1	5	3778.7256	1943.4302	847.2859	58.005985
51	2442	60.0	1	1	5	3812.6912	1971.2354	819.58057	63.77367
51	2460	60.0	1	1	5	3799.0671	1953.7402	831.8774	61.706432
51	2477	60.0	1	1	5	3784.837	1953.7112	824.21716	63.031254
51	2541	95.1	1	0	6	1819.7909	1508.9794	1001.23285	60.865135
51	2621	60.1	1	1	6	3735.181	1929.6226	852.49664	53.508144
51	2639	60.0	1	1	6	3807.1626	1973.3035	802.1854	51.92366
51	2656	60.0	1	1	6	3794.3757	1961.4376	814.5447	56.22665
51	2673	60.0	1	1	6	3775.0051	1951.9917	820.16364	60.6797
51	2690	60.0	1	1	6	3768.7305	1933.0312	830.60754	56.045837
51	2708	60.0	1	1	6	3768.9856	1942.2328	825.25104	55.612892
51	2725	60.0	1	1	6	3779.642	1954.1859	817.2038	56.072693
51	2789	95.1	1	0	7	1856.3197	1531.5754	972.7761	60.370335
51	2870	60.1	1	1	7	3724.465	1935.1257	824.94135	49.91855
51	2887	60.0	1	1	7	3749.2913	1948.5076	814.0031	59.53093
51	2904	60.0	1	1	7	3775.3486	1949.4985	819.1823	59.341976
51	2921	60.0	1	1	7	3792.2415	1955.1128	819.3988	60.808754
51	2939	60.0	1	1	7	3780.9473	1973.9236	813.8022	64.38269
51	2956	60.0	1	1	7	3726.714	1917.6882	836.15857	54.935215
51	2973	60.0	1	1	7	3719.8647	1906.1194	839.6787	59.133175
51	3038	95.0	1	0	8	1814.8058	1479.0339	999.8606	58.86184
51	3118	60.0	1	1	8	3721.1677	1934.4338	829.10974	55.964523
51	3135	60.0	1	1	8	3690.5637	1904.1292	844.8955	57.25817
51	3152	60.0	1	1	8	3730.3127	1925.9655	843.8986	58.95556
51	3169	60.0	1	1	8	3740.8074	1925.4495	822.3794	57.59444
51	3187	60.0	1	1	8	3707.0527	1934.7979	826.56726	58.694557
51	3204	60.0	1	1	8	3744.639	1927.5322	817.9912	63.31829
51	3221	60.0	1	1	8	3715.3357	1913.9966	830.2644	63.91934
51	3284	95.0	1	0	9	1837.403	1490.3569	982.95764	56.088295
51	3364	60.1	1	1	9	3717.2637	1929.5327	813.71234	61.175964
51	3381	60.0	1	1	9	3657.957	1891.176	842.3539	53.13683
51	3398	60.0	1	1	9	3715.4668	1905.8796	827.4275	54.030354
51	3415	60.0	1	1	9	3725.2468	1918.4534	819.4263	55.491455
51	3433	60.0	1	1	9	3715.37	1933.5784	815.35455	54.766354
51	3450	60.0	1	1	9	3700.2568	1915.32	816.2621	57.230152
51	3467	60.0	1	1	9	3652.2222	1889.6104	841.57227	53.63318
51	3532	95.1	1	0	10	1783.0168	1456.8726	991.6578	58.405113
51	3612	60.1	1	1	10	3641.8843	1892.4246	834.8992	51.84336
51	3629	60.0	1	1	10	3632.5654	1873.7877	848.2386	59.14714
51	3646	60.0	1	1	10	3687.37	1914.8191	828.3365	54.673096
51	3664	60.0	1	1	10	3673.8672	1898.0636	817.1046	59.72024
51	3681	60.0	1	1	10	3691.6934	1909.9885	814.89996	60.121376
51	3698	60.0	1	1	10	3693.9734	1894.9036	821.31775	63.615547
51	3715	60.0	1	1	10	3664.9385	1895.0447	827.65015	57.284676
51	3780	95.1	1	0	11	1809.4736	1467.6171	974.09503	57.47948
51	3860	60.1	1	1	11	3637.995	1905.646	818.6144	58.846634
51	3877	60.0	1	1	11	3674.6296	1883.2786	827.74603	59.77935
51	3894	60.0	1	1	11	3680.522	1903.2838	811.1847	59.692493
51	3912	60.0	1	1	11	3657.881	1879.4846	827.42676	54.530926
51	3929	60.0	1	1	11	3650.6724	1879.7683	818.63104	61.783653
51	3946	60.0	1	1	11	3669.256	1889.6188	815.673	55.47064
51	3963	60.0	1	1	11	3621.6592	1869.8816	834.4777	52.52406
51	4026	95.1	1	0	12	1815.8281	1485.8273	966.65857	60.887627
51	4106	60.1	1	1	12	3625.6414	1881.1079	825.2924	54.575066
51	4123	60.0	1	1	12	3651.1372	1886.8767	821.2073	54.965675
51	4141	60.0	1	1	12	3644.3477	1886.1548	830.6694	58.61549
51	4158	60.0	1	1	12	3654.492	1880.966	819.70013	61.44667
51	4175	60.0	1	1	12	3652.3833	1890.9424	813.7055	53.31209
51	4192	60.0	1	1	12	3652.1677	1894.0428	812.6725	56.499466
51	4209	60.0	1	1	12	3643.0361	1893.3118	831.81256	56.49583
51	4271	95.0	1	0	13	1802.0215	1464.0709	972.6606	54.533062
51	4288	95.0	1	0	13	1770.4452	1459.2695	977.8646	63.1487
51	4351	60.1	1	1	13	3596.3103	1865.3127	833.1151	55.87361
51	4368	60.0	1	1	13	3645.3835	1889.6714	820.4648	56.55018
51	4386	60.0	1	1	13	3614.9392	1870.8647	837.4929	56.74909
